# Time-averaged data for fix rdf_out
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3]
250000 200
128 6.375 1.71355 42.363
129 6.425 1.75597 44.2672
130 6.475 1.75993 46.2055
131 6.525 1.73411 48.1451
132 6.575 1.68532 50.059
133 6.625 1.63296 51.9418
134 6.675 1.58287 53.7945
135 6.725 1.54727 55.6327
136 6.775 1.5236 57.4699
137 6.825 1.52015 59.33
138 6.875 1.52167 61.2194
139 6.925 1.52482 63.1403
140 6.975 1.51931 65.0821
141 7.025 1.49121 67.0153
142 7.075 1.43408 68.9011
143 7.125 1.35097 70.7027
144 7.175 1.23789 72.3768
145 7.225 1.10568 73.893
146 7.275 0.953978 75.2194
147 7.325 0.806989 76.3568
148 7.375 0.661403 77.3019
149 7.425 0.527573 78.0659
150 7.475 0.41862 78.6804
151 7.525 0.332176 79.1745
152 7.575 0.270421 79.5822
153 7.625 0.234356 79.9401
154 7.675 0.222073 80.2837
155 7.725 0.232682 80.6485
156 7.775 0.261311 81.0635
157 7.825 0.306652 81.5567
158 7.875 0.365024 82.1514
159 7.925 0.43045 82.8616
160 7.975 0.4999 83.6968
161 8.025 0.573564 84.6672
162 8.075 0.646875 85.7752
163 8.125 0.719934 87.0237
164 8.175 0.7866 88.4047
165 8.225 0.858935 89.9312
166 8.275 0.9353 91.6136
167 8.325 1.00816 93.4491
168 8.375 1.08168 95.4422
169 8.425 1.15691 97.5994
170 8.475 1.22613 99.9129
171 8.525 1.29061 102.377
172 8.575 1.3412 104.968
173 8.625 1.383 107.67
174 8.675 1.40484 110.448
175 8.725 1.4129 113.273
176 8.775 1.41158 116.128
177 8.825 1.39601 118.984
178 8.875 1.37572 121.831
179 8.925 1.34929 124.654
180 8.975 1.32232 127.453
181 9.025 1.29554 130.225
182 9.075 1.26979 132.972
183 9.125 1.24706 135.699
184 9.175 1.22153 138.401
185 9.225 1.20046 141.084
186 9.275 1.17752 143.745
187 9.325 1.15325 146.38
188 9.375 1.13238 148.994
189 9.425 1.10059 151.563
190 9.475 1.07108 154.089
191 9.525 1.03338 156.552
192 9.575 0.987677 158.93
193 9.625 0.937596 161.212
194 9.675 0.887513 163.394
195 9.725 0.832869 165.464
196 9.775 0.783752 167.431
197 9.825 0.741348 169.311
198 9.875 0.708754 171.126
199 9.925 0.688784 172.909
200 9.975 0.68369 174.696
