# Time-averaged data for fix rdf_out
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3]
250000 200
128 6.375 1.39867 39.9097
129 6.425 1.45585 41.4176
130 6.475 1.50155 42.9972
131 6.525 1.5365 44.6387
132 6.575 1.55636 46.3269
133 6.625 1.56786 48.0535
134 6.675 1.56854 49.8071
135 6.725 1.55851 51.5757
136 6.775 1.54746 53.3579
137 6.825 1.53909 55.1568
138 6.875 1.51598 56.9547
139 6.925 1.49228 58.7503
140 6.975 1.46162 60.5345
141 7.025 1.42869 62.3037
142 7.075 1.38433 64.0423
143 7.125 1.32781 65.7337
144 7.175 1.26597 67.369
145 7.225 1.19263 68.9311
146 7.275 1.11595 70.413
147 7.325 1.02756 71.7964
148 7.375 0.940505 73.08
149 7.425 0.849081 74.2545
150 7.475 0.76166 75.3224
151 7.525 0.680839 76.2897
152 7.575 0.605418 77.1614
153 7.625 0.54037 77.9497
154 7.675 0.491065 78.6755
155 7.725 0.452481 79.3531
156 7.775 0.429227 80.0041
157 7.825 0.421333 80.6514
158 7.875 0.426146 81.3145
159 7.925 0.440824 82.0092
160 7.975 0.469272 82.7581
161 8.025 0.507536 83.5782
162 8.075 0.550636 84.4791
163 8.125 0.601658 85.4757
164 8.175 0.65633 86.5763
165 8.225 0.715115 87.7902
166 8.275 0.775762 89.1231
167 8.325 0.838051 90.5805
168 8.375 0.899948 92.1643
169 8.425 0.961962 93.8776
170 8.475 1.02088 95.7174
171 8.525 1.07593 97.6794
172 8.575 1.12857 99.7616
173 8.625 1.176 101.957
174 8.675 1.21627 104.253
175 8.725 1.25058 106.642
176 8.775 1.28017 109.115
177 8.825 1.30073 111.657
178 8.875 1.31292 114.252
179 8.925 1.31868 116.888
180 8.975 1.31894 119.553
181 9.025 1.31245 122.236
182 9.075 1.29998 124.922
183 9.125 1.28783 127.613
184 9.175 1.26933 130.294
185 9.225 1.24558 132.953
186 9.275 1.22439 135.596
187 9.325 1.20012 138.215
188 9.375 1.17494 140.806
189 9.425 1.14759 143.364
190 9.475 1.11679 145.879
191 9.525 1.09011 148.361
192 9.575 1.05941 150.798
193 9.625 1.02603 153.183
194 9.675 0.993804 155.517
195 9.725 0.96168 157.799
196 9.775 0.929252 160.027
197 9.825 0.900585 162.209
198 9.875 0.873839 164.347
199 9.925 0.85024 166.448
200 9.975 0.834349 168.531
