# Time-averaged data for fix rdf_out
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3]
250000 200
129 6.425 2.2286 48.762
130 6.475 1.92851 50.974
131 6.525 1.58764 52.8233
132 6.575 1.29315 54.3528
133 6.625 1.10074 55.6745
134 6.675 1.05809 56.9643
135 6.725 1.15353 58.3916
136 6.775 1.3564 60.0949
137 6.825 1.61344 62.151
138 6.875 1.8425 64.5336
139 6.925 1.9858 67.1389
140 6.975 1.99243 69.7908
141 7.025 1.85744 72.2987
142 7.075 1.61086 74.5046
143 7.125 1.29152 76.2984
144 7.175 0.958741 77.6487
145 7.225 0.66545 78.599
146 7.275 0.424654 79.2139
147 7.325 0.254061 79.5869
148 7.375 0.141875 79.798
149 7.425 0.0746909 79.9106
150 7.475 0.0405325 79.9726
151 7.525 0.0291417 80.0177
152 7.575 0.0351534 80.0729
153 7.625 0.059227 80.1671
154 7.675 0.104403 80.3354
155 7.725 0.173645 80.6189
156 7.775 0.269786 81.0651
157 7.825 0.386379 81.7123
158 7.875 0.515041 82.5862
159 7.925 0.638118 83.6826
160 7.975 0.733903 84.9596
161 8.025 0.794523 86.3595
162 8.075 0.817896 87.8185
163 8.125 0.81952 89.2986
164 8.175 0.829576 90.8154
165 8.225 0.875783 92.4363
166 8.275 0.976411 94.2655
167 8.325 1.13232 96.4125
168 8.375 1.32277 98.9508
169 8.425 1.50451 101.872
170 8.475 1.64252 105.1
171 8.525 1.69811 108.476
172 8.575 1.66532 111.826
173 8.625 1.56834 115.018
174 8.675 1.44196 117.987
175 8.725 1.33427 120.766
176 8.775 1.26604 123.433
177 8.825 1.25219 126.101
178 8.875 1.2742 128.847
179 8.925 1.30469 131.69
180 8.975 1.31468 134.587
181 9.025 1.29124 137.465
182 9.075 1.23735 140.253
183 9.125 1.16903 142.916
184 9.175 1.12108 145.498
185 9.225 1.10333 148.066
186 9.275 1.11752 150.696
187 9.325 1.1502 153.433
188 9.375 1.1713 156.249
189 9.425 1.15607 159.059
190 9.475 1.09862 161.757
191 9.525 0.998072 164.234
192 9.575 0.878104 166.437
193 9.625 0.75083 168.34
194 9.675 0.642562 169.985
195 9.725 0.564529 171.446
196 9.775 0.516177 172.795
197 9.825 0.495157 174.103
198 9.875 0.499895 175.437
199 9.925 0.528945 176.862
200 9.975 0.583351 178.45
