# Time-averaged data for fix rdf_out
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3]
250000 200
127 6.325 1.03897 35.0073
128 6.375 1.07451 35.9836
129 6.425 1.10859 37.0068
130 6.475 1.1432 38.0784
131 6.525 1.17206 39.194
132 6.575 1.19882 40.3527
133 6.625 1.22376 41.5535
134 6.675 1.24429 42.793
135 6.725 1.26334 44.0704
136 6.775 1.27515 45.379
137 6.825 1.2892 46.7216
138 6.875 1.29447 48.0895
139 6.925 1.29677 49.4798
140 6.975 1.2934 50.8867
141 7.025 1.29015 52.3102
142 7.075 1.28427 53.7474
143 7.125 1.27056 55.1895
144 7.175 1.25145 56.6298
145 7.225 1.23288 58.0687
146 7.275 1.20799 59.4981
147 7.325 1.17885 60.9122
148 7.375 1.14948 62.31
149 7.425 1.11789 63.6879
150 7.475 1.08345 65.0414
151 7.525 1.04837 66.3686
152 7.575 1.01042 67.6648
153 7.625 0.973982 68.9309
154 7.675 0.939682 70.1684
155 7.725 0.905068 71.3759
156 7.775 0.871509 72.5538
157 7.825 0.842426 73.707
158 7.875 0.814578 74.8365
159 7.925 0.788535 75.9437
160 7.975 0.769193 77.0374
161 8.025 0.753974 78.123
162 8.075 0.742328 79.2052
163 8.125 0.738686 80.2954
164 8.175 0.736268 81.3955
165 8.225 0.737642 82.5112
166 8.275 0.743122 83.6489
167 8.325 0.75653 84.8211
168 8.375 0.769588 86.0279
169 8.425 0.786999 87.2769
170 8.475 0.80916 88.5762
171 8.525 0.83516 89.9332
172 8.575 0.861239 91.349
173 8.625 0.886551 92.8235
174 8.675 0.914239 94.3617
175 8.725 0.943408 95.9674
176 8.775 0.968592 97.6348
177 8.825 0.997709 99.372
178 8.875 1.02352 101.174
179 8.925 1.04628 103.038
180 8.975 1.0701 104.965
181 9.025 1.09213 106.954
182 9.075 1.10816 108.994
183 9.125 1.12147 111.082
184 9.175 1.13392 113.216
185 9.225 1.14239 115.389
186 9.275 1.14845 117.598
187 9.325 1.15353 119.841
188 9.375 1.15222 122.105
189 9.425 1.15057 124.39
190 9.475 1.14778 126.694
191 9.525 1.1387 129.003
192 9.575 1.13088 131.321
193 9.625 1.11919 133.639
194 9.675 1.10755 135.957
195 9.725 1.09367 138.27
196 9.775 1.08239 140.582
197 9.825 1.06947 142.89
198 9.875 1.05388 145.188
199 9.925 1.04008 147.478
200 9.975 1.02824 149.766
