# Time-averaged data for fix rdf_out
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3]
250000 200
126 6.275 1.01422 25.922
127 6.325 1.01298 26.5679
128 6.375 1.01672 27.2264
129 6.425 1.01379 27.8934
130 6.475 1.01113 28.5691
131 6.525 1.0064 29.252
132 6.575 1.0061 29.9452
133 6.625 1.00861 30.6507
134 6.675 1.00348 31.3633
135 6.725 1.00253 32.0859
136 6.775 1.00043 32.8178
137 6.825 0.999364 33.5597
138 6.875 0.99539 34.3096
139 6.925 0.995984 35.0708
140 6.975 0.996994 35.8438
141 7.025 0.994918 36.6264
142 7.075 0.993449 37.4189
143 7.125 0.993288 38.2226
144 7.175 0.993746 39.0379
145 7.225 0.993929 39.8649
146 7.275 0.991397 40.7011
147 7.325 0.99467 41.5517
148 7.375 0.994047 42.4134
149 7.425 0.996037 43.2886
150 7.475 0.996393 44.1759
151 7.525 0.997775 45.0764
152 7.575 0.999132 45.9901
153 7.625 0.999414 46.9162
154 7.675 0.998662 47.8538
155 7.725 1.00312 48.8078
156 7.775 1.00184 49.773
157 7.825 1.00218 50.751
158 7.875 1.00001 51.7394
159 7.925 0.999069 52.7395
160 7.975 1.00389 53.7571
161 8.025 1.0039 54.7875
162 8.075 1.00058 55.8273
163 8.125 1.00354 56.8832
164 8.175 1.00459 57.9532
165 8.225 1.00334 59.035
166 8.275 1.00399 60.1307
167 8.325 1.00378 61.2395
168 8.375 1.00314 62.3609
169 8.425 1.00404 63.4967
170 8.475 1.00539 64.6476
171 8.525 1.00236 65.8086
172 8.575 0.998772 66.9791
173 8.625 0.999209 68.1638
174 8.675 1.00088 69.3642
175 8.725 1.00275 70.5808
176 8.775 1.00093 71.8092
177 8.825 0.998034 73.048
178 8.875 0.997195 74.2998
179 8.925 0.998775 75.5678
180 8.975 0.999201 76.8506
181 9.025 0.99808 78.1462
182 9.075 0.999207 79.4577
183 9.125 0.99618 80.7797
184 9.175 0.99815 82.1189
185 9.225 0.9971 83.4713
186 9.275 0.997408 84.8388
187 9.325 1.00079 86.2257
188 9.375 0.996884 87.6221
189 9.425 0.997023 89.0337
190 9.475 0.999018 90.4631
191 9.525 1.00221 91.9123
192 9.575 0.996774 93.3687
193 9.625 1.00097 94.8467
194 9.675 1.00128 96.3404
195 9.725 1.00123 97.8496
196 9.775 1.00312 99.3772
197 9.825 1.00179 100.918
198 9.875 0.999805 102.472
199 9.925 1.00119 104.044
200 9.975 1.00253 105.634
